experiment_id,image_id,transformation,transformation_type,parameters,watermark_detected,watermark_confidence,bit_accuracy,recovered_code,code_correct,false_attribution,embed_psnr,embed_ssim,psnr_after_transform,env_deepshield_version,env_git_commit,env_python,env_platform,env_numpy,env_random_seed,env_device,env_face_detector,env_face_aligner,env_face_embedder,env_deepfake_detector,env_watermark_backend,env_watermark_strength,env_recorded_at
watermark_robustness,angela_bassett_0.png,screenshot,screenshot_simulation,"{'scale': 0.9, 'quality': 85}",True,0.998047,1.0,e5d9a535,True,False,35.8836,0.922139,36.4321,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.28,2026-09-13T10:29:08.931581+00:00
watermark_robustness,angela_bassett_0.png,webp_q80,webp,{'quality': 80},True,0.996094,1.0,e5d9a535,True,False,35.8836,0.922139,36.5732,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.28,2026-09-13T10:29:08.931581+00:00
watermark_robustness,angela_bassett_1.png,blur_1,blur,{'sigma': 1.0},True,0.988932,1.0,481157ba,True,False,35.806,0.899715,32.3322,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.28,2026-09-13T10:29:08.931581+00:00
watermark_robustness,angela_bassett_1.png,brightness_up,brightness,{'factor': 1.2},True,1.0,1.0,481157ba,True,False,35.806,0.899715,22.0943,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.28,2026-09-13T10:29:08.931581+00:00
watermark_robustness,angela_bassett_1.png,contrast_down,contrast,{'factor': 0.8},True,1.0,1.0,481157ba,True,False,35.806,0.899715,25.7655,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.28,2026-09-13T10:29:08.931581+00:00
watermark_robustness,angela_bassett_1.png,crop_10,crop,{'ratio': 0.1},True,1.0,0.546875,481157ba,True,False,35.806,0.899715,13.5951,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.28,2026-09-13T10:29:08.931581+00:00
watermark_robustness,angela_bassett_1.png,crop_20,crop,{'ratio': 0.2},True,1.0,0.5625,481157ba,True,False,35.806,0.899715,11.8722,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.28,2026-09-13T10:29:08.931581+00:00
watermark_robustness,angela_bassett_1.png,crop_30,crop,{'ratio': 0.3},False,0.585938,0.515625,,False,False,35.806,0.899715,11.8832,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.28,2026-09-13T10:29:08.931581+00:00
watermark_robustness,angela_bassett_1.png,jpeg_q50,jpeg_compression,{'quality': 50},False,0.601562,0.625,,False,False,35.806,0.899715,33.6395,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.28,2026-09-13T10:29:08.931581+00:00
watermark_robustness,angela_bassett_1.png,jpeg_q70,jpeg_compression,{'quality': 70},True,0.462131,0.984375,481157ba,True,False,35.806,0.899715,35.1856,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.28,2026-09-13T10:29:08.931581+00:00
watermark_robustness,angela_bassett_1.png,jpeg_q90,jpeg_compression,{'quality': 90},True,1.0,1.0,481157ba,True,False,35.806,0.899715,42.2843,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.28,2026-09-13T10:29:08.931581+00:00
watermark_robustness,angela_bassett_1.png,noise_5,noise,{'sigma': 5.0},True,1.0,1.0,481157ba,True,False,35.806,0.899715,34.1526,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.28,2026-09-13T10:29:08.931581+00:00
watermark_robustness,angela_bassett_1.png,resize_25,resize,{'scale': 0.25},False,0.617188,0.484375,,False,False,35.806,0.899715,28.3739,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.28,2026-09-13T10:29:08.931581+00:00
watermark_robustness,angela_bassett_1.png,resize_50,resize,{'scale': 0.5},True,0.827691,1.0,481157ba,True,False,35.806,0.899715,32.9007,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.28,2026-09-13T10:29:08.931581+00:00
watermark_robustness,angela_bassett_1.png,resize_75,resize,{'scale': 0.75},True,1.0,1.0,481157ba,True,False,35.806,0.899715,36.994,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.28,2026-09-13T10:29:08.931581+00:00
