experiment_id,image_id,transformation,transformation_type,parameters,watermark_detected,watermark_confidence,bit_accuracy,recovered_code,code_correct,false_attribution,embed_psnr,embed_ssim,psnr_after_transform,env_deepshield_version,env_git_commit,env_python,env_platform,env_numpy,env_random_seed,env_device,env_face_detector,env_face_aligner,env_face_embedder,env_deepfake_detector,env_watermark_backend,env_watermark_strength,env_recorded_at
watermark_robustness,angela_bassett_0.png,rotate_10,rotation,{'degrees': 10},True,0.907552,0.4375,e5d9a535,True,False,35.9791,0.923924,11.362,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_0.png,rotate_10_crop_10,rotate_crop,"{'degrees': 10, 'ratio': 0.1}",True,0.947917,0.546875,e5d9a535,True,False,35.9791,0.923924,10.7758,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_0.png,rotate_15,rotation,{'degrees': 15},True,0.882161,0.46875,e5d9a535,True,False,35.9791,0.923924,10.1514,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_0.png,rotate_2,rotation,{'degrees': 2},True,0.994141,0.3125,e5d9a535,True,False,35.9791,0.923924,18.1396,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_0.png,rotate_20,rotation,{'degrees': 20},False,0.617188,0.390625,,False,False,35.9791,0.923924,9.4878,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_0.png,rotate_25,rotation,{'degrees': 25},False,0.625,0.34375,,False,False,35.9791,0.923924,9.0933,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_0.png,rotate_30,rotation,{'degrees': 30},False,0.59375,0.515625,,False,False,35.9791,0.923924,8.8274,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_0.png,rotate_5,rotation,{'degrees': 5},True,0.964844,0.5,e5d9a535,True,False,35.9791,0.923924,13.9958,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_0.png,rotate_5_crop_10,rotate_crop,"{'degrees': 5, 'ratio': 0.1}",True,0.975694,0.40625,e5d9a535,True,False,35.9791,0.923924,10.8713,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_0.png,rotate_5_crop_20,rotate_crop,"{'degrees': 5, 'ratio': 0.2}",True,0.989583,0.4375,e5d9a535,True,False,35.9791,0.923924,8.9051,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
